"dormId","ratePlan","date","priceValue","priceCurrency","crawledAt","urlPart"
"149638","170806","2025-10-10","46.20","AUD","1759641145","15284/2025-10-10/1759641145.json"
"149638","304906","2025-10-10","41.58","AUD","1759641145","15284/2025-10-10/1759641145.json"
"149638","170806","2025-10-12","46.20","AUD","1759641145","15284/2025-10-12/1759641145.json"
"149638","304906","2025-10-12","41.58","AUD","1759641145","15284/2025-10-12/1759641145.json"
"149643","170807","2025-10-20","46.20","AUD","1759641145","15284/2025-10-20/1759641145.json"
"149643","730756","2025-10-20","41.58","AUD","1759641145","15284/2025-10-20/1759641145.json"
"640135","304919","2025-10-26","44.00","AUD","1759641145","15284/2025-10-26/1759641145.json"
"640135","755667","2025-10-26","39.16","AUD","1759641145","15284/2025-10-26/1759641145.json"
"640135","304919","2025-10-27","44.00","AUD","1759641145","15284/2025-10-27/1759641145.json"
"640135","755667","2025-10-27","39.16","AUD","1759641145","15284/2025-10-27/1759641145.json"
"640134","304918","2025-10-27","45.10","AUD","1759641145","15284/2025-10-27/1759641145.json"
"640134","557104","2025-10-27","40.59","AUD","1759641145","15284/2025-10-27/1759641145.json"
"149638","170806","2025-10-27","46.20","AUD","1759641145","15284/2025-10-27/1759641145.json"
"149638","304906","2025-10-27","41.58","AUD","1759641145","15284/2025-10-27/1759641145.json"
"149638","170806","2025-10-29","46.20","AUD","1759641145","15284/2025-10-29/1759641145.json"
"149638","304906","2025-10-29","41.58","AUD","1759641145","15284/2025-10-29/1759641145.json"
"149643","170807","2025-10-30","46.20","AUD","1759641145","15284/2025-10-30/1759641145.json"
"149643","730756","2025-10-30","41.58","AUD","1759641145","15284/2025-10-30/1759641145.json"
"640134","304918","2025-11-03","45.10","AUD","1759641145","15284/2025-11-03/1759641145.json"
"640134","557104","2025-11-03","40.59","AUD","1759641145","15284/2025-11-03/1759641145.json"
"640135","304919","2025-11-04","44.00","AUD","1759641145","15284/2025-11-04/1759641145.json"
"640135","755667","2025-11-04","39.16","AUD","1759641145","15284/2025-11-04/1759641145.json"
"640134","304918","2025-11-04","45.10","AUD","1759641145","15284/2025-11-04/1759641145.json"
"640134","557104","2025-11-04","40.59","AUD","1759641145","15284/2025-11-04/1759641145.json"
"149638","170806","2025-10-10","46.20","AUD","1759655445","15284/2025-10-10/1759655445.json"
"149638","304906","2025-10-10","41.58","AUD","1759655445","15284/2025-10-10/1759655445.json"
"149638","170806","2025-10-12","46.20","AUD","1759655445","15284/2025-10-12/1759655445.json"
"149638","304906","2025-10-12","41.58","AUD","1759655445","15284/2025-10-12/1759655445.json"
"149643","170807","2025-10-20","46.20","AUD","1759655445","15284/2025-10-20/1759655445.json"
"149643","730756","2025-10-20","41.58","AUD","1759655445","15284/2025-10-20/1759655445.json"
"640135","304919","2025-10-26","44.00","AUD","1759655445","15284/2025-10-26/1759655445.json"
"640135","755667","2025-10-26","39.16","AUD","1759655445","15284/2025-10-26/1759655445.json"
"640135","304919","2025-10-27","44.00","AUD","1759655445","15284/2025-10-27/1759655445.json"
